,date,title,prob_1,prob_5,prob_10,prob_20
18755,2016.12.03 10:12,삼성전자 사상 최고가 경신에도 코스피 하락,50.0,40.0,30.0,20.0
18756,2016.12.05 14:36,[ISSUE INSIDE] 삼성그룹 지주사 체제 전환…삼성전자 인적분할로 첫발…3~4년 예상,55.0,45.0,35.0,25.0
18757,2016.12.05 07:48,"[Hot-Line] ""삼성전자, 2017년 연간 영업익 올해보다 37% 성장""",65.0,55.0,45.0,35.0
18758,2016.12.06 15:12,"[재벌총수 청문회] 박영선 ""이승철 전경련 부회장-장충기 삼성전자 사장, 검찰 조사전 말맞추려 만나""",50.0,40.0,30.0,20.0
18759,2016.12.06 14:12,[재벌총수 청문회] 이재용 부회장 청문회 출석하자…삼성전자 사상최고가 경신,55.0,45.0,35.0,25.0
18760,2016.12.06 13:28,"키움증권, 삼성전자·애플 ELS 출시",60.0,50.0,40.0,30.0
18761,2016.12.06 11:43,"이재용 삼성전자 부회장 ""앞으로 전경련 활동 안 한다""",50.0,40.0,30.0,20.0
18762,2016.12.06 09:17,"삼성전자, 3분기 웨어러블 점유율 확대 성공…애플은 급락",60.0,50.0,40.0,30.0
18763,2016.12.07 19:47,"이재용 삼성전자 부회장, 청문회에서도 발랐던 립밤은",50.0,40.0,30.0,20.0
18764,2016.12.07 11:12,삼성전자 연일 사상최고가…시가총액 250조원 육박,65.0,55.0,45.0,35.0
18765,2016.12.07 09:27,"[Hot-Line] 삼성전자, 이틀째 사상 최고가 경신",60.0,50.0,40.0,30.0
18766,2016.12.08 17:24,"삼성전자, 테슬라 車반도체 설계·위탁생산",65.0,55.0,45.0,35.0
18767,2016.12.08 17:22,삼성전자 사후 지원에 날개 단 ‘갤노트5’·‘기어S2’,55.0,45.0,35.0,25.0
18768,2016.12.08 13:35,삼성전자 M&A 승부수 통할까,50.0,40.0,30.0,20.0
18769,2016.12.08 13:15,코스피 2010선 회복…삼성전자 ‘180만원’ 최고가 행진,55.0,45.0,35.0,25.0
18770,2016.12.08 11:01,"삼성전자, 9일 ‘갤럭시S7 엣지 블랙펄’ 출시…출고가 101.2만원",60.0,50.0,40.0,30.0
18771,2016.12.08 11:01,"삼성전자, 고사양 게이밍 모니터 한달 만에 2000대 판매",55.0,45.0,35.0,25.0
18772,2016.12.08 10:14,"삼성전자, 3거래일 연속 사상 최고가 경신…최근 한달간 9.2%↑",60.0,50.0,40.0,30.0
18773,2016.12.08 09:20,"[Hot-Line] 삼성전자, 4분기 실적 회복 전망에 강세…사상 최고가도 경신",60.0,50.0,40.0,30.0
18774,2016.12.08 09:06,"삼성전자, 올해 헌혈 캠페인에 임직원 9500명 참여",65.0,55.0,45.0,35.0
18775,2016.12.08 07:51,"[Hot-LIne] ""삼성전자, 반도체가 4분기 실적 이끈다""",60.0,50.0,40.0,30.0
18776,2016.12.09 14:21,삼성전자 원반형 드론 특허 등록,55.0,45.0,35.0,25.0
18777,2016.12.09 14:15,“내 주식은 안 올랐는데” 삼성전자 강세에 지수 왜곡 심화,50.0,40.0,30.0,20.0
18778,2016.12.09 14:01,"삼성전자, 그린패키징 공모전 우수상 수상",55.0,45.0,35.0,25.0
18779,2016.12.09 10:54,"삼성전자, 지배구조 개편에 업황 호조까지...기회를 살리는 투자전략은?",60.0,50.0,40.0,30.0
18780,2016.12.10 10:12,삼성전자 최고가 경신 행진에 코스피도 상승세…상승률 1위 포스코,55.0,45.0,35.0,25.0
18781,2016.12.12 17:06,[IR52 장영실상] 삼성전자 / 15.36TB 반도체기반 저장장치,60.0,50.0,40.0,30.0
18782,2016.12.12 16:10,"삼성전자, 보급형 TV로 중국시장 탈환 나선다",55.0,45.0,35.0,25.0
18783,2016.12.12 08:34,"[Hot-Line] “삼성전자, 테슬라 반도체 파운드리 긍정적”…목표가↑",60.0,50.0,40.0,30.0
18784,2016.12.14 11:01,"삼성전자 `TV 플러스`, 무료 영화·웹 드라마 채널 신규 편성",55.0,45.0,35.0,25.0
18785,2016.12.15 17:41,[포토] 나누는 연말 준비하는 삼성전자,60.0,50.0,40.0,30.0
18786,2016.12.15 14:01,"삼성전자, 장애인 ‘이동 보조기기’ 제작에 2억원 지원",55.0,45.0,35.0,25.0
18787,2016.12.15 09:28,"[Hot-Line] LG디스플레이, 삼성전자 TV 패널 공급 가능성 부각에 강세",50.0,40.0,30.0,20.0
18788,2016.12.15 09:07,"삼성전자, 지역사회 어린이 대상 크리스마스 선물 제작",55.0,45.0,35.0,25.0
18789,2016.12.16 19:30,"특검, 이재용 삼성전자 부회장 출국금지",50.0,60.0,70.0,80.0
18790,2016.12.16 17:51,"삼성전자, 사상 최고가 또 경신…애플에 OLED 단독 납품 전망도",70.0,80.0,90.0,95.0
18791,2016.12.16 13:29,"“삼성전자, 후면부 강화유리 아래 지문인식 적용 검토”",60.0,70.0,80.0,85.0
18792,2016.12.18 11:00,삼성전자 `셰프컬렉션 빌트인 오븐` 프랑스 최고 오븐 등극,55.0,65.0,75.0,80.0
18793,2016.12.19 17:50,"""삼성전자·네이버 사서 물려주겠다""",45.0,55.0,65.0,70.0
18794,2016.12.19 16:47,"삼성전자, 배당 앞두고 연일 최고가 경신 행진",75.0,85.0,90.0,95.0
18795,2016.12.19 16:24,"삼성전자, 사흘간 부문별 글로벌 전략회의 개최",65.0,75.0,85.0,90.0
18796,2016.12.19 09:21,"삼성전자, ‘노트북9 올웨이즈’ 사전 판매 실시",50.0,60.0,70.0,75.0
18797,2016.12.20 22:17,삼성전자 하반기 성과급 지급,60.0,70.0,80.0,85.0
18798,2016.12.20 20:47,"삼성전자, 하반기 성과급 지급…반도체·\u001a가전 월 기본급의 `100%`",70.0,80.0,90.0,95.0
18799,2016.12.20 15:56,"‘또 사상 최고치’ 삼성전자, 200만원 돌파 기대감 확산",80.0,90.0,95.0,98.0
18800,2016.12.20 15:54,"삼성전자, 종가 기준 180만원 첫 돌파…장중 최고가도 경신",75.0,85.0,90.0,95.0
18801,2016.12.20 13:58,"[Hot-Line] 삼성전자, 장중 사상 최고가 또 경신…‘182만원’ 터치",80.0,90.0,95.0,98.0
18802,2016.12.20 11:01,"삼성전자, `메리 크리스마스`·`해피 뉴 기어` 패키지 한정 판매",55.0,65.0,75.0,80.0
18803,2016.12.20 07:47,"""삼성전자·네이버 사서 물려주겠다""",45.0,55.0,65.0,70.0
18804,2016.12.20 04:04,[하반기 히트상품] 삼성전자 `갤럭시S7 시리즈`,70.0,80.0,90.0,95.0
18805,2016.12.20 04:04,[하반기 히트상품] 삼성전자 `지펠아삭 M9000`,60.0,70.0,80.0,85.0
18806,2016.12.20 04:04,[하반기 히트상품] 삼성전자 `SUHD TV`,65.0,75.0,85.0,90.0
18807,2016.12.20 04:04,[하반기 히트상품] 삼성전자 ‘셰프컬렉션 인덕션`,55.0,65.0,75.0,80.0
18808,2016.12.20 04:04,[하반기 히트상품] 삼성전자 `직화 오븐`,50.0,60.0,70.0,75.0
18809,2016.12.20 04:04,[하반기 히트상품] 삼성전자 `노트북9 메탈 시리즈`,60.0,70.0,80.0,85.0
18810,2016.12.20 04:04,[하반기 히트상품] 삼성전자 `갤럭시기어 S3`,70.0,80.0,90.0,95.0
18811,2016.12.20 04:04,[하반기 히트상품] 삼성전자 `패밀리허브`,55.0,65.0,75.0,80.0
18812,2016.12.21 21:22,"“최순실 모녀, 삼성전자 지원금으로 애완견용 배변판 구입”",40.0,50.0,60.0,65.0
18813,2016.12.21 11:20,"“최순실 모녀, 삼성전자 지원금으로 애완견용 배변판 구입”",40.0,50.0,60.0,65.0
18814,2016.12.21 11:01,삼성전자 ‘애드워시 슬림’ 러시아서 ‘올해의 기술혁신상’ 수상,65.0,75.0,85.0,90.0
18815,2016.12.21 09:18,"[Hot-Line] 삼성전자, 사흘째 신고가 행진 지속",75.0,85.0,90.0,95.0
18816,2016.12.22 11:01,"삼성전자, 북미 프리미엄 가전시장 공략 본격화",60.0,70.0,80.0,85.0
18817,2016.12.22 09:18,"샤프, 삼성전자에 디스플레이 패널 공급 중단",45.0,55.0,65.0,70.0
18818,2016.12.22 09:01,"IT 중소형株, 삼성전자 수혜 기대감에 ‘활짝’...현명한 투자금 활용법은?",55.0,65.0,75.0,80.0
18819,2016.12.23 16:31,삼성전자 내년 주가 230만원 간다고?,70.0,80.0,90.0,95.0
18820,2016.12.23 16:08,삼성전자 내년 주가 230만원 간다고?,70.0,80.0,90.0,95.0
18821,2016.12.23 14:34,종합 2위·경제발전기여 1위 | 이재용 삼성전자 부회장…갤노트7 잊고 신성장 사업에 ‘올인’,75.0,85.0,90.0,95.0
18822,2016.12.23 11:38,"‘파죽지세’ 삼성전자 주가, 올 한해 43.6% 올랐다",70.0,80.0,90.0,95.0
18823,2016.12.23 08:42,"삼성전자 임직원, `일일산타`로 깜짝 변신",50.0,60.0,70.0,75.0
18824,2016.12.23 07:58,"[Hot-Line] ""삼성전자, 4분기 영업익 8.7조원 예상""…목표가↑",65.0,75.0,85.0,90.0
18825,2016.12.24 13:12,"버튼·베젤 없이 스마트폰 전체가 화면…삼성전자, 갤럭시S8 시리즈",70.0,80.0,90.0,95.0
18826,2016.12.26 11:01,"삼성전자, C랩 과제들 CES 2017 전시…글로벌 사업 기회 모색",60.0,70.0,80.0,85.0
18827,2016.12.26 08:36,"GfK “삼성전자, 러시아 휴대전화 시장 점유율 1위”",65.0,75.0,85.0,90.0
18828,2016.12.27 11:01,"삼성전자, CES 2017서 스마트 TV 신규 서비스 3개 공개",60.0,70.0,80.0,85.0
18829,2016.12.27 09:47,"삼성전자, `갤노트7` 교환·환불 지속…혜택·사후지원은 31일 종료",55.0,65.0,75.0,80.0
18830,2016.12.27 08:20,"[Hot-Line] ""제일기획, 최대주주 삼성전자 광고 물량 기대""",65.0,75.0,85.0,90.0
18831,2016.12.27 08:15,"삼성전자, 3년 연속 세계 R&D 투자 규모 세계 2위",70.0,80.0,90.0,95.0
18832,2016.12.27 07:12,"삼성전자, 갤럭시노트7 교환·환불 기간 연장…`내년 1월까지`",55.0,65.0,75.0,80.0
18833,2016.12.28 17:18,[포토] CES에서 데뷔할 삼성전자 신제품 3종,50.0,60.0,70.0,75.0
18834,2016.12.28 11:01,"삼성전자, CES 2017서 홈 오디오 신제품 3종 공개",60.0,70.0,80.0,85.0
18835,2016.12.28 11:01,"삼성전자, CES 2017서 `파워봇` 신제품 공개",60.0,70.0,80.0,85.0
18836,2016.12.29 13:43,"삼성전자, 올해 3분기 북미 제외한 스마트폰 시장 `1위`",65.0,75.0,85.0,90.0
18837,2016.12.29 11:01,"삼성전자, CES 2017서 퀀텀닷 커브드 모니터 신제품 공개",60.0,70.0,80.0,85.0
18838,2016.12.29 08:10,"[Hot-Line] ""삼성전자, 내년 영업익 34조원…올해보다 19%↑""",75.0,85.0,90.0,95.0
18839,2017.01.01 18:26,"삼성전자, 1+1 방식 세탁기·건조기 공개",55.0,65.0,75.0,80.0
18840,2017.01.01 17:22,삼성전자·포스코·현대重 투자매력 `톱3`,60.0,70.0,80.0,85.0
18841,2017.01.01 15:21,"삼성전자, CES서 1+1 복합세탁기·건조기 선보여",55.0,65.0,75.0,80.0
18842,2017.01.02 17:43,삼성전자 사상최대 35조 이익낸다,75.0,85.0,90.0,95.0
18843,2017.01.02 16:58,시총 상위 20곳 영업익 사상최대 93조…삼성전자·하이닉스 투톱 견인,70.0,80.0,90.0,95.0
18844,2017.01.02 16:01,"삼성전자, 2017년형 `갤럭시 A` 3종 공개",60.0,70.0,80.0,85.0
18845,2017.01.02 11:55,"대우건설, 삼성전자 배후주거지 성성지구서 ‘천안 레이크타운 2차 푸르지오` 분양",50.0,60.0,70.0,75.0
18846,2017.01.02 09:49,"삼성전자, 2017년 시무식 개최",60.0,70.0,80.0,85.0
18847,2017.01.02 09:31,삼성전자·포스코·현대重 투자매력 `톱3`,65.0,75.0,85.0,90.0
18848,2017.01.02 07:55,"삼성전자, 오는 6일 4분기 실적발표…8조원대 전망",55.0,65.0,75.0,80.0
18849,2017.01.03 17:39,"삼성전자, 주가 사상최고…목표주가 235만원",70.0,80.0,90.0,95.0
18850,2017.01.03 17:23,"구성기 삼성전자 스마트가전 TF팀장 ""가전허브 냉장고, 세탁기·청소기에 명령""",60.0,70.0,80.0,85.0
18851,2017.01.03 16:09,"코스피, 중국 제조업 호조·삼성전자 최고가로 2040선 회복",65.0,75.0,85.0,90.0
18852,2017.01.03 14:20,"[Hot-Line] 삼성전자, 사상 최고가 경신…장중 183만1000원",70.0,80.0,90.0,95.0
18853,2017.01.03 11:01,"삼성전자, CES 2017서 `패밀리허브 2.0` 최초 공개",65.0,75.0,85.0,90.0
18854,2017.01.03 07:09,작년 코스피 살린 삼성전자 올해도 달린다고 하는데,60.0,70.0,80.0,85.0
18855,2017.01.03 06:04,작년 코스피 살린 삼성전자 올해도 달린다는 이유는,60.0,70.0,80.0,85.0
18856,2017.01.04 17:31,"[톡톡 튀는 보고서] ""삼성전자 지주사, SDS IT부문과 합병 가능""",65.0,75.0,85.0,90.0
18857,2017.01.04 17:02,삼성전자가 TV의 화질경쟁 무용론 꺼낸 까닭,55.0,65.0,75.0,80.0
18858,2017.01.04 11:56,"삼성전자, 갤노트7 충전 15% 제한…`안전` 위해 교환·환불 당부",50.0,60.0,70.0,75.0
18859,2017.01.04 11:01,"삼성전자, `CES 2017`서 혁신제품 및 미래기술 선보여",60.0,70.0,80.0,85.0
18860,2017.01.04 09:51,"[Hot-Line] 삼성전자, 4거래일만에 `숨고르기` 약보합",55.0,65.0,75.0,80.0
18861,2017.01.05 17:23,"윤부근 삼성전자 대표 ""앱 하나로 가전·폰·車·집 연결""",65.0,75.0,85.0,90.0
18862,2017.01.05 16:01,"윤부근 삼성전자 사장 ""생활속 IoT 구현해 변화 이끌 것""",65.0,75.0,85.0,90.0
18863,2017.01.05 14:58,삼성전자의 VR사업 방향은?,55.0,65.0,75.0,80.0
18864,2017.01.05 14:06,"실적 발표 앞둔 삼성전자, 주가 200만원 돌파하나",60.0,70.0,80.0,85.0
18865,2017.01.05 11:06,"삼성전자, `CES 2017`서 IoT 강화방안·전략 제품 소개(종합)",60.0,70.0,80.0,85.0
18866,2017.01.05 09:56,삼성전자의 미래 전략,60.0,70.0,80.0,85.0
18867,2017.01.05 09:10,삼성전자의 미래 전략,60.0,70.0,80.0,85.0
18868,2017.01.05 08:30,"[Hot-Line]""삼성생명, 삼성전자 분기배당 결정…목표주가↑""",65.0,75.0,85.0,90.0
18869,2017.01.05 07:30,"삼성전자, `CES 2017`서 IoT 강화방안 및 전략 제품 소개",60.0,70.0,80.0,85.0
18870,2017.01.06 23:12,"삼성전자, 車핵심부품 아우디에 공급",65.0,75.0,85.0,90.0
18871,2017.01.06 17:54,올해 삼성전자 주가 200만원 뚫을까,60.0,70.0,80.0,85.0
18872,2017.01.06 17:50,[포토] 삼성전자 작년 4분기 9조 2천억원대 어닝서프라이즈,55.0,65.0,75.0,80.0
18873,2017.01.06 16:18,삼성전자 4분기 영업益 9.2조 `깜짝실적`,65.0,75.0,85.0,90.0
18874,2017.01.06 16:15,"코스피, 삼성전자 `깜짝실적`에 2050선 턱밑서 마감",60.0,70.0,80.0,85.0
18875,2017.01.06 15:54,"삼성전자, 반도체 활황에 올 영업익 `사상 최대` 넘봐…갤S8이 관건",65.0,75.0,85.0,90.0
18876,2017.01.06 15:54,삼성전자 주가 200만원…올해는 넘을까,60.0,70.0,80.0,85.0
18877,2017.01.06 15:54,D램·OLED가 `삼성전자 실적 V자 반등` 이끌어,65.0,75.0,85.0,90.0
18878,2017.01.06 15:17,"깜짝 실적 삼성전자, 200만원 고지 넘을까",60.0,70.0,80.0,85.0
18879,2017.01.06 14:41,삼성전자 전시관에 BMW,55.0,65.0,75.0,80.0
18880,2017.01.06 10:58,`CES 2017` 삼성전자 전시관 방문한 샤킬 오닐,60.0,70.0,80.0,85.0
18881,2017.01.06 10:51,삼성전자 1분기만에 `화려한 부활`…연간 영업익 50조 전망도,65.0,75.0,85.0,90.0
18882,2017.01.06 10:49,"증권가 ""삼성전자 올해 영업익 40조원 돌파 가능성""",70.0,80.0,90.0,95.0
18883,2017.01.06 10:29,`CES 2017` 삼성전자 전시관 방문한 샤킬 오닐,60.0,70.0,80.0,85.0
18884,2017.01.06 10:23,"삼성전자, `셰프의 홈 쿠킹` 이벤트 개최",55.0,65.0,75.0,80.0
18885,2017.01.06 10:11,붐비는 삼성전자 CES 전시관,60.0,70.0,80.0,85.0
18886,2017.01.06 10:11,"최고 실적 삼성전자, 붐비는 전시관",55.0,65.0,75.0,80.0
18887,2017.01.06 10:08,"삼성전자, `갤노트7` 후유증 털었다…작년 4분기 영업익 9.2조원",50.0,60.0,70.0,75.0
18888,2017.01.06 10:07,"코스피, 삼성전자 `깜짝 실적`에 상승 출발",60.0,70.0,80.0,85.0
18889,2017.01.06 09:46,"코스피, 삼성전자 `어닝 서프라이즈`로 상승 출발",80.0,70.0,60.0,50.0
18890,2017-01-06 09:42:44,삼성전자 냉장고 美 환경부 에너지스타 고효율·첨단제품상,70.0,60.0,50.0,40.0
18891,2017-01-06 09:38:40,삼성전자 차세대 TV ‘QLED’ 공개,90.0,80.0,70.0,60.0
18892,2017-01-06 09:33:51,삼성전자 가전제품 연결성 강화로 생활 속 IoT 청사진,75.0,65.0,55.0,45.0
18893,2017-01-06 09:26:01,삼성전자 4분기 매출 53조·영업이익 9.2조 (잠정 실적 발표),85.0,75.0,65.0,55.0
18894,2017-01-06 09:16:09,삼성전자 영업이익 9조2천억원…갤노트7 충격 벗어났다(종합),80.0,70.0,60.0,50.0
18895,2017-01-06 09:08:07,"[Hot-Line] 삼성전자, 4분기 어닝서프라이즈 소식에 2%대 강세",85.0,75.0,65.0,55.0
18896,2017-01-06 09:04:34,붐비는 삼성전자 VR 4D 체험관,60.0,50.0,40.0,30.0
18897,2017-01-06 09:02:22,"삼성전자, 4분기 영업익 9조2000억원…어닝 서프라이즈(종합)",85.0,75.0,65.0,55.0
18898,2017-01-06 08:57:14,삼성전자 전시관 찾은 박정호 SK텔레콤 사장,70.0,60.0,50.0,40.0
18899,2017-01-06 08:46:53,"삼성전자, 4분기 영업익 9조2000억원…어닝 서프라이즈",85.0,75.0,65.0,55.0
18900,2017-01-06 08:45:54,"삼성전자, 4분기 실적 9.2조원…3년여만에 최대 실적(상보)",90.0,80.0,70.0,60.0
18901,2017-01-06 08:35:50,"삼성전자, 4분기 잠정 영업이익 9.2조원…`어닝 서프라이즈`(4보)",85.0,75.0,65.0,55.0
18902,2017-01-06 08:33:45,"삼성전자, 4분기 잠정 매출 53조·영업이익 9.2조(3보)",85.0,75.0,65.0,55.0
18903,2017-01-06 08:32:05,"삼성전자, 4분기 잠정 매출액 53조원…전년比 0.60%↓(2보)",70.0,60.0,50.0,40.0
18904,2017-01-06 08:31:43,"삼성전자, 4분기 잠정 영업이익 9조2000억원…전년比 49.84%↑(1보)",80.0,70.0,60.0,50.0
18905,2017-01-06 07:48:33,"NBA 스타 `샤킬 오닐`, CES 2017 삼성전자 전시관 방문",85.0,75.0,65.0,55.0
18906,2017.01.07 00:02,"[사설] 삼성전자 깜짝실적, 정치가 발목만 잡지 않기를",75.0,65.0,55.0,45.0
18907,2017.01.08 18:01,삼성전자도 美에 가전공장 추진,70.0,60.0,50.0,40.0
18908,2017.01.09 20:17,"윤소하 ""삼성전자, 제일모직 합병 직전 독일에 20만유로 송금""",60.0,50.0,40.0,30.0
18909,2017.01.09 17:32,삼성전자·SK하이닉스 연일 최고가,80.0,70.0,60.0,50.0
18910,2017.01.09 16:12,"코스피, 삼성전자 최고가에도 약보합 마감",75.0,65.0,55.0,45.0
18911,2017.01.09 16:00,"삼성전자, `깜짝 실적`에 사상 최고가 경신",85.0,75.0,65.0,55.0
18912,2017.01.09 15:09,삼성전자 잇는 `깜짝 실적` 기업은 어디?,75.0,65.0,55.0,45.0
18913,2017.01.09 10:13,"삼성전자, CES 2017서 혁신상·최고제품상 등 120여개 수상",80.0,70.0,60.0,50.0
18914,2017.01.09 09:43,"코스피, 삼성전자 훈풍으로 2050선 진입",80.0,70.0,60.0,50.0
18915,2017.01.09 09:30,"[Hot-Line] 삼성전자, 깜짝 실적에 사상 최고가 경신",85.0,75.0,65.0,55.0
18916,2017.01.09 08:55,삼성전자 깜짝 실적에 증권사 목표주가 `쑥쑥`,75.0,65.0,55.0,45.0
18917,2017.01.09 08:38,"[Hot-Line] ""삼성전자 올해 영업익 39.9조…목표가 235만원으로 상향""",85.0,75.0,65.0,55.0
18918,2017.01.09 08:04,"[Hot-Line] ""삼성전자, 올 2분기 사상 최대 실적 예상""",85.0,75.0,65.0,55.0
18919,2017.01.09 04:01,"[디바이스] 삼성전자 2017년형 갤럭시A 시리즈, 1600만화소 카메라 장착",70.0,60.0,50.0,40.0
18920,2017.01.10 17:49,삼성전자보다 더 매력적인 종목들 …,70.0,60.0,50.0,40.0
18921,2017.01.10 15:44,삼성전자 오르자 펀드환매 `우르르`…박스피 장세 이어지나,75.0,65.0,55.0,45.0
18922,2017.01.11 18:05,"[수사] 특검, 이재용 삼성전자 부회장 12일 소환",60.0,50.0,40.0,30.0
18923,2017.01.11 17:52,"특검, 이재용 삼성전자 부회장 12일 소환",60.0,50.0,40.0,30.0
18924,2017.01.11 17:30,"삼성전자가 인수한 美데이코, 휴브너 CEO ""혁신가전으로 호주·유럽 진출""",70.0,60.0,50.0,40.0
18925,2017.01.11 16:20,"특검, 국조특위에 이재용 삼성전자 부회장 고발 요청(속보)",75.0,65.0,55.0,45.0
18926,2017.01.11 13:43,"코스피, 삼성전자 상승에 2070선 `훌쩍`",80.0,70.0,60.0,50.0
18927,2017.01.11 11:10,‘외국인 삼성전자-현대차 폭풍 매수’투자 재원은 수수료 제로 상품으로!,70.0,60.0,50.0,40.0
18928,2017.01.11 10:08,삼성전자보다 더 매력적인 종목들 …,70.0,60.0,50.0,40.0
18929,2017.01.11 09:47,[Hot-Line] 삼성전자우선주도 사상최고가…150만3000원,85.0,75.0,65.0,55.0
18930,2017.01.11 09:17,"[Hot-Line] 삼성전자, 2거래일만에 또 사상 최고가",80.0,70.0,60.0,50.0
18931,2017.01.12 17:48,[파이낸스 라운지] 삼성카드·전자 직원 30명 만난 까닭은,75.0,65.0,55.0,45.0
18932,2017.01.12 15:59,"`1월 옵션 만기` 코스피, 삼성전자 최고가 경신에 2080선 돌파",80.0,70.0,60.0,50.0
18933,2017.01.12 10:30,"삼성전자, 게임 환경 특화 노트북 `오디세이` 출시",70.0,60.0,50.0,40.0
18934,2017.01.12 09:39,이재용 삼성전자 부회장 특검 출석…어떤 결론 내릴까?,60.0,50.0,40.0,30.0
18935,2017.01.12 09:25,이재용 삼성전자 부회장 특검 출석…이 시각 특검 사무실,60.0,50.0,40.0,30.0
18936,2017.01.12 09:23,[속보] 이재용 삼성전자 부회장 특검 출석,60.0,50.0,40.0,30.0
18937,2017.01.12 08:44,"삼성전자, 게임 특화 노트북 `삼성 노트북 오디세이` 출시",70.0,60.0,50.0,40.0
18938,2017.01.13 09:30,"[Hot-Line] 삼성전자, 장 초반 2% 넘게 밀려…6거래일 만에 하락",60.0,50.0,40.0,30.0
18939,2017.01.15 17:31,내우외환에…삼성전자 랠리 `삐끗`,60.0,50.0,40.0,30.0
18940,2017.01.15 16:44,"삼성전자, 지배구조 개편 리스크에 주가 급제동…하만 주주 합병반대도 악재",75.0,65.0,55.0,45.0
18941,2017.01.15 15:43,"특검 ""16일 이재용 삼성전자 부회장 구속 여부 결정""",60.0,50.0,40.0,30.0
18942,2017.01.16 15:56,"코스피, 삼성전자·SK하이닉스 약세에 2060선 후퇴",70.0,60.0,50.0,40.0
18943,2017.01.16 15:39,"특검, 이재용 삼성전자 부회장 구속영장 청구",75.0,65.0,55.0,45.0
18944,2017.01.16 15:23,"[수사] 특검, 이재용 삼성전자 부회장 구속영장 청구",60.0,50.0,40.0,30.0
18945,2017.01.16 15:03,[Stock & Bond] 주가 200만원 돌파 눈앞에 둔 삼성전자-반도체·디스플레이 좋은데 경영위험이…,75.0,65.0,55.0,45.0
18946,2017.01.16 14:27,삼성전자 이재용 부회장 영장청구…뇌물·위증 혐의,60.0,50.0,40.0,30.0
18947,2017.01.16 13:42,"[Hot-Line] 삼성전자, 이재용 구속 영장 청구 소식에 낙폭 확대",60.0,50.0,40.0,30.0
18948,2017.01.16 13:41,"특검, 이재용 삼성전자 부회장 구속영장 청구",60.0,50.0,40.0,30.0
18949,2017.01.16 13:29,"특검, 이재용 삼성전자 부회장 구속영장 청구…뇌물공여 등 혐의 적용(속보)",60.0,50.0,40.0,30.0
18950,2017.01.16 11:16,“PS 얼마야” 삼성전자 인센티브 시끌시끌,70.0,60.0,50.0,40.0
18951,2017.01.16 09:26,"[Hot-Line] 삼성전자, 이재용 부회장 리스크에도 반등",70.0,60.0,50.0,40.0
18952,2017.01.16 08:01,“PS 얼마야” 삼성전자 인센티브 시끌시끌,70.0,60.0,50.0,40.0
18953,2017.01.17 16:15,"코스피, 삼성전자 반등으로 2070선 회복",70.0,60.0,50.0,40.0
18954,2017.01.17 14:03,"`이재용 리스크` 삼성전자, 반등은 했지만 불확실성 ↑",60.0,50.0,40.0,30.0
18955,2017.01.17 09:44,"코스피, 삼성전자 반등 힘입어 2070선 진입",70.0,60.0,50.0,40.0
18956,2017.01.18 16:07,그룹총수 영장심사에 망연자실 삼성전자 서초사옥,60.0,50.0,40.0,30.0
18957,2017.01.18 15:10,"삼성전자, 아우디에 인포테인먼트시스템 두뇌 공급",75.0,65.0,55.0,45.0
18958,2017.01.18 11:01,"삼성전자, 아우디에 엑시노스 프로세서 공급",75.0,65.0,55.0,45.0
18959,2017.01.19 17:56,한숨돌린 삼성그룹株…이 부회장 영장 기각되자 전자·물산 1%안팎 반등,75.0,65.0,55.0,45.0
18960,2017.01.19 11:01,"삼성전자, `무풍에어컨` 유럽 론칭 행사 개최",70.0,60.0,50.0,40.0
18961,2017.01.19 09:57,치솟는 삼성전자 주가…임원들 주식 팔아 `재테크`,70.0,60.0,50.0,40.0
18962,2017.01.19 09:01,"삼성전자, 2017년형 `갤럭시 A5` 국내 출시",70.0,60.0,50.0,40.0
18963,2017.01.19 04:59,이재용 삼성전자 부회장 구속 영장 기각…향후 불구속 상태서 특검 수사(속보),60.0,50.0,40.0,30.0
18964,2017.01.20 11:52,베스트 애널리스트 23인의 추천종목 | 삼성전자·SK텔레콤·네이버…반도체·IT·통신주 기대감 ‘두둥실’,70.0,60.0,50.0,40.0
18965,2017.01.22 17:01,[위클리 펀드] 삼성전자 부진속 중소형株 펀드 선방,60.0,50.0,40.0,30.0
18966,2017.01.22 11:00,"삼성전자, `삼성 노트북 9 올웨이즈` 2종 추가 출시",70.0,60.0,50.0,40.0
18967,2017.01.22 09:27,"삼성전자, ‘2017 갤럭시A 라운징’ 체험행사 실시",70.0,60.0,50.0,40.0
18968,2017.01.23 18:03,"""갤럭시노트7 친환경 처리해야""…고심하는 삼성전자",60.0,50.0,40.0,30.0
18969,2017.01.23 16:38,"삼성전자 ""갤노트 7 발화원인은 배터리 결함""",60.0,50.0,40.0,30.0
18970,2017.01.23 15:03,[일문일답] 삼성전자 `갤노트7` 발화원인의 모든 것,60.0,50.0,40.0,30.0
18971,2017.01.23 13:29,"삼성전자 ""갤럭시S8, MWC 2017 이후 공개…신뢰 회복할 것""",70.0,60.0,50.0,40.0
18972,2017.01.23 11:52,"삼성전자 ""갤노트7 발화, `배터리 `문제…설계 및 SW 관련 없어""",60.0,50.0,40.0,30.0
18973,2017.01.23 10:18,[ISSUE INSIDE] 구속 모면한 이재용 삼성전자 부회장-한숨 돌렸지만…과감한 경영행보는 힘들어,70.0,60.0,50.0,40.0
